LoanAmount,InterestRate,LoanTerm,Tenure,TotalBalance,TotalPayments,SupportIssueFrequency,Car,Education,Home,Personal,DefaultStatus
0.856346485,1.445950671,-1.321505432,-1.181545516,0.18977857,-0.390313675,-0.332512049,0,1,0,0,1
-1.460144209,1.589159061,0.207193996,-1.635269428,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.02462035,1.73586034,0.99908114,-0.699944499,0.269279362,-0.86455747,-0.332512049,0,0,1,0,1
0.470369432,1.019818386,0.1000213,1.00536529,0.602806052,1.010893619,1.902111934,0,1,0,0,0
-1.399619505,-1.201658113,-0.345043091,0.23538043,-1.102516475,-1.155958963,-0.332512049,0,1,0,0,1
-0.611217044,0.321240871,0.079182165,-0.882587599,-1.87920155,0.099886833,-0.332512049,0,0,1,0,1
-0.634764019,0.143103604,0.058343029,1.48119863,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.248855924,1.163026777,-0.650187572,-0.962373796,-0.086858229,-0.156498744,4.136735918,0,1,0,0,0
-0.931455912,0.401577285,0.007733701,0.365153159,0.224922806,-0.244766288,-0.332512049,1,0,0,0,1
-0.150462807,0.387605735,-0.286991213,-0.634577495,0.054927515,-0.156498744,-0.332512049,1,0,0,0,1
-1.043307499,0.07673874,1.073506623,0.800612762,-0.787567115,-0.831413457,6.371359901,0,0,1,0,0
1.291986249,0.223440018,-0.462635354,0.962107713,-0.3829885,0.373422532,-0.332512049,0,0,0,1,1
-0.417593233,0.19200403,0.418562369,0.615085823,2.140143712,0.058567421,-0.332512049,1,0,0,0,1
-0.854289504,-1.114335924,-0.676980746,0.330547098,-1.696914683,-0.156498744,-0.332512049,0,1,0,0,1
0.15892788,0.439999048,-0.094973466,-0.575939447,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.121937131,-1.603340185,-0.429888142,1.563868665,-0.3837774,-0.391609322,-0.332512049,1,0,0,0,1
0.200166161,1.194462765,-0.230427846,-1.596818249,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
1.227270045,-0.908255557,0.137234042,0.851560574,-1.097655832,-0.156498744,-0.332512049,0,0,1,0,1
0.386829458,0.317747983,0.583786942,-1.056579184,0.554301408,3.625482222,-0.332512049,0,0,1,0,1
-1.37189484,-1.564918422,-0.700796901,-0.472121263,-0.095548857,-0.156498744,-0.332512049,1,0,0,0,1
-1.470861191,0.977903735,-0.513244683,-0.628809818,0.342596194,0.466569663,-0.332512049,0,0,1,0,1
-1.425120673,-1.523003771,0.341159866,0.937114447,-1.769417166,-0.156498744,-0.332512049,0,1,0,0,1
1.240928672,0.240904456,1.469450195,-0.80664652,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-0.612846688,0.991875286,-0.499848096,-1.159436088,-1.233473926,-0.156498744,-0.332512049,0,0,0,1,1
-1.617391051,1.351642706,1.26403586,0.487235653,2.150908384,-1.362656404,-0.332512049,0,1,0,0,0
-0.322714803,-0.146806065,-1.491195535,1.453321525,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
1.310133303,1.180491215,-1.921374828,0.946727242,0.103126778,-0.156498744,-0.332512049,0,0,1,0,1
0.621974667,0.838188232,-1.805271074,-0.271213853,-0.994895205,-1.382158021,-0.332512049,1,0,0,0,1
1.271311867,-0.667246314,0.976753494,1.417754184,-0.086858229,-0.156498744,4.136735918,0,0,1,0,0
0.184857174,-0.391308195,2.078250649,-0.51441756,-1.532085416,0.034227112,-0.332512049,0,0,0,1,1
-0.073565704,-0.950170208,-0.409049006,-0.567287931,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.390288999,-0.042019438,0.769850651,-0.249104425,-0.549879087,-0.415659644,-0.332512049,0,1,0,0,1
-0.235915541,-0.824426255,1.75822107,-1.674681886,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.338292305,1.117619238,1.520059523,-0.31351015,0.13992516,-0.156498744,-0.332512049,0,0,1,0,1
0.487266632,-0.237621142,-0.156002363,0.041201976,-0.005283393,-0.156498744,-0.332512049,0,0,0,1,1
-1.181233391,-0.538009474,0.948471811,-1.297860332,-1.645101747,-0.745164668,-0.332512049,1,0,0,0,1
0.075401717,0.212961356,1.530479091,0.701600976,-1.796417915,-0.156498744,-0.332512049,0,0,0,1,1
-0.726838909,1.550737298,0.360510492,-1.30170545,4.629811282,2.28837318,-0.332512049,1,0,0,0,0
0.168574544,-1.547453984,0.175935293,1.614816477,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.195747577,1.061733037,0.388792176,-1.542025319,1.495459472,2.216157153,-0.332512049,0,0,1,0,1
0.448362332,-1.376302492,-1.026780518,-0.932574132,2.310444385,2.262986316,-0.332512049,0,1,0,0,1
-1.553807311,1.236377416,0.926144166,0.562215452,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.267631453,1.645045263,-0.178330008,0.318050465,-1.844744421,-0.156498744,-0.332512049,0,0,0,1,1
0.358649046,0.789287806,0.492987852,1.302400648,0.442303013,-1.309964301,-0.332512049,0,1,0,0,1
-0.147942383,0.820723794,-1.251545478,-1.616043838,-1.652685369,-0.647611968,-0.332512049,0,0,1,0,1
-1.11291954,0.590193214,0.134257023,-1.513186935,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.497010759,-0.464658835,-0.383744342,1.056313102,0.178250446,0.055074566,-0.332512049,0,0,1,0,1
0.677189217,1.204941428,1.012477726,-1.095030363,-1.041898394,-0.745776243,-0.332512049,0,0,0,1,1
-0.642456492,0.303776433,-0.627859927,-1.336311511,-0.086858229,-0.156498744,1.902111934,1,0,0,0,1
0.882068621,-0.482123272,1.008012198,1.37161277,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
1.162719568,-1.219122551,-0.813923636,0.862134648,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.750199442,-0.0524981,0.049411972,-1.486271109,-0.635360253,-0.337532346,-0.332512049,1,0,0,0,1
-0.362054134,1.121112126,1.095834268,0.485313094,-0.426530707,-0.156498744,-0.332512049,1,0,0,0,1
-0.346227252,1.638059488,-0.687400314,-0.042429338,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.351288816,-0.681217864,-0.688888824,-0.174124626,-1.016322755,-1.091682256,-0.332512049,1,0,0,0,1
1.399722294,-0.904762669,0.839810605,0.885205355,0.53839616,0.196062096,8.605983884,0,1,0,0,0
-0.539906306,-0.335421994,-0.120278131,-0.09433843,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.745634962,-0.227142479,-0.090507937,0.94961108,0.806647712,0.636407169,1.902111934,0,1,0,0,0
0.697090209,-1.613818848,0.832368057,-0.913348542,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-1.623226005,0.733401605,1.141978068,-0.424057289,-0.406502819,-0.092290816,-0.332512049,1,0,0,0,1
1.709112981,0.656558078,-1.765081314,-1.752545524,-1.239657887,0.055065272,-0.332512049,0,0,1,0,0
1.614351941,1.529779973,-0.782664933,1.194737346,0.139085363,-0.816375035,-0.332512049,0,0,1,0,1
0.978238336,0.887088658,1.028851333,0.962107713,-0.3829885,0.373422532,-0.332512049,0,1,0,0,1
0.062067637,1.679974138,-1.687678811,-0.346193652,-1.303024395,0.045941839,-0.332512049,0,0,0,1,1
-1.592469926,-1.491567782,0.436424485,-0.213537085,-1.583898352,-0.156498744,-0.332512049,0,1,0,0,1
0.845995483,0.356169746,1.732916406,-1.703520271,-1.576085694,-1.518578258,-0.332512049,0,0,0,1,1
-0.470135443,-0.300493118,-0.933004409,1.628274389,-1.504473905,-0.156498744,1.902111934,0,0,0,1,0
-1.320892506,-0.576431237,-0.754383249,1.071693574,0.550178768,-0.682488466,-0.332512049,0,0,0,1,1
0.181059275,0.198989805,-1.64748905,1.211079097,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.417240968,1.50532976,0.543597181,0.562215452,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
0.448389953,-0.618345888,-0.612974831,1.061119499,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-0.839781528,0.171046705,-0.153025343,0.151749116,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-1.651689534,-0.377336645,-0.453704296,-1.504535419,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
0.311672484,-0.220156704,0.643327329,1.039971351,-0.355504231,-0.68636797,-0.332512049,0,1,0,0,1
0.999838025,-0.181734941,0.948471811,-0.181814862,-0.754484199,-0.156498744,-0.332512049,0,0,0,1,1
1.718794172,1.452936446,0.564436316,-1.09983676,-0.502697759,-0.156498744,-0.332512049,1,0,0,0,1
-0.779802341,-0.181734941,-0.400117948,0.703523535,-0.253354366,0.960904343,-0.332512049,0,1,0,0,1
1.444806812,-0.230635367,1.076483642,-0.907580865,-1.319285921,-0.377059788,-0.332512049,0,0,1,0,1
1.140539836,1.170012552,0.528712084,-0.190466377,-0.086858229,-0.156498744,1.902111934,0,0,0,1,1
1.575150715,-1.16323635,0.192308899,-0.101067386,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.669869629,-0.450687284,0.417073859,-0.890277835,1.793103923,-1.713094391,-0.332512049,1,0,0,0,1
-1.654417116,-1.585875747,-0.855601907,1.014978084,0.630799289,0.88926829,-0.332512049,0,1,0,0,1
1.316527584,0.055781415,-0.986590757,0.641040369,-1.281851329,-0.156498744,-0.332512049,0,0,0,1,1
1.049410969,-0.279535793,2.34171686,1.115912429,0.570868314,-0.156498744,-0.332512049,0,0,0,1,1
-1.416178346,1.470400884,-1.250056968,1.178395595,-1.22421071,1.373498044,-0.332512049,0,0,0,1,1
1.129477591,-1.13529325,-0.593624205,-0.131828329,-0.272440664,-0.551990654,-0.332512049,0,1,0,0,1
0.906478755,-1.659226386,1.030339842,-1.344963026,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-1.563785428,-1.708126812,0.842787624,-0.594203756,-1.544376992,-0.839311882,-0.332512049,1,0,0,0,1
1.396304185,0.502871025,-0.017570964,1.305284486,-1.016297307,2.712954864,-0.332512049,1,0,0,0,1
-0.720451533,1.18747699,-1.425701109,1.561946106,-0.670555386,-0.755334657,1.902111934,0,1,0,0,0
-1.349328413,1.397050245,1.725473857,1.566752503,-0.586473882,-0.142456687,-0.332512049,0,0,0,1,1
-0.669380145,1.204941428,0.36944155,1.676338363,-0.556572016,-0.156498744,-0.332512049,1,0,0,0,1
0.584900264,-1.523003771,0.915724598,-0.38656739,-0.428922857,-1.036527124,-0.332512049,0,1,0,0,1
-0.288892784,-1.505539333,-0.644233534,-0.25775594,0.289892564,-0.156498744,1.902111934,0,0,1,0,1
-1.295736602,1.442457783,-0.544503386,-0.23949163,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-1.695689923,-0.890791119,0.158073177,1.228382128,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.631787057,-0.957155983,0.826414018,0.464164945,1.485534597,-0.156498744,1.902111934,1,0,0,0,1
0.500870016,1.669495476,1.98298603,0.503577404,-0.047578628,-0.975970057,-0.332512049,0,0,0,1,1
-1.562742732,1.002353948,-0.486451509,-0.25775594,0.289892564,-0.156498744,1.902111934,1,0,0,0,1
-0.458299808,1.627580825,0.080670674,0.443016797,0.474393441,1.109455698,-0.332512049,1,0,0,0,1
1.075360979,-0.178242053,-1.235171872,-0.142402404,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.143391019,0.963932185,-1.346810097,-1.486271109,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
0.332781899,-0.25508558,0.859161231,-1.612198721,-0.246279712,-0.156498744,-0.332512049,0,0,1,0,1
-1.410315771,0.471435036,-0.072645821,0.348811408,1.361575456,1.632565999,-0.332512049,1,0,0,0,1
0.851678521,-0.810454705,-1.60134525,-1.324776158,-1.107809742,-0.156498744,-0.332512049,0,1,0,0,1
-0.269523497,0.240904456,0.923167147,0.10849154,-1.130636954,-0.156498744,-0.332512049,0,0,1,0,1
1.210766447,1.016325499,0.924655656,-0.710518573,-1.774150568,-0.156498744,-0.332512049,0,1,0,0,1
0.223837431,0.586700326,-0.866021474,-1.573747542,1.588269776,4.700080643,-0.332512049,0,1,0,0,0
-0.840092266,-1.292473191,0.297993086,-0.140479844,1.696781741,1.596232131,-0.332512049,0,0,1,0,1
-0.437604709,1.215420091,0.582298433,1.684989879,-0.027092669,-0.156498744,-0.332512049,0,0,1,0,1
0.699479433,-1.557932646,1.557272265,-1.195003428,1.725436635,0.797870375,-0.332512049,1,0,0,0,1
-0.650977597,-0.642796101,0.570390355,0.340159893,-1.121195599,-0.30250156,-0.332512049,0,1,0,0,1
-0.929225509,0.977903735,0.603137568,-1.107526996,0.231615735,-1.247299252,-0.332512049,1,0,0,0,1
-0.655030991,-1.673197937,0.72668387,1.37065149,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.900257896,1.082690363,0.771339161,1.376419167,2.098255651,0.064551189,-0.332512049,0,0,1,0,1
1.125859229,-1.191179451,-1.431655148,-0.873936084,-0.914045648,-1.13554463,-0.332512049,0,0,0,1,1
-0.462601792,1.41800757,-0.79606152,1.675377084,-0.086858229,-0.156498744,4.136735918,0,0,1,0,0
-1.510794375,-0.597388562,1.755244051,0.149826557,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
0.409644475,0.254876007,0.161050197,-0.0020556,-0.467553523,2.888413654,-0.332512049,0,1,0,0,1
1.599015333,-0.286521568,-0.368859245,-1.732358655,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.065955305,0.747373155,1.627232219,0.325740701,-1.088621651,-0.156498744,-0.332512049,0,1,0,0,1
0.321319148,-0.538009474,0.345625395,-0.20296301,0.354938666,0.723665336,-0.332512049,0,1,0,0,1
0.220978649,0.094203178,-0.16939895,-0.298129678,-1.009477136,-0.156498744,-0.332512049,0,0,0,1,1
1.444233674,0.701965617,0.23398717,0.485313094,0.596062227,-0.223827748,-0.332512049,0,1,0,0,1
-0.648215488,-0.108384302,-1.269407594,-0.941225647,-0.294911598,-0.156498744,-0.332512049,1,0,0,0,1
0.488640781,1.480879546,-0.618928869,0.901547106,-0.489999009,-0.156498744,1.902111934,0,1,0,0,1
-0.533063182,-1.48108912,1.75822107,-0.106835063,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.446366709,0.998861061,-0.120278131,0.485313094,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.352503354,-0.939691545,1.460519137,-1.52183845,-0.400064374,-1.224886613,-0.332512049,0,0,0,1,1
0.046537682,-0.185227828,-1.501615102,-0.217382202,-0.160340475,0.4404095,-0.332512049,0,0,0,1,1
1.721369838,1.204941428,1.146443597,-1.587205454,-0.99909419,0.882280722,-0.332512049,0,0,1,0,1
-0.562956102,0.209468468,-0.08008837,-1.285363699,0.591583309,0.419835303,-0.332512049,0,0,1,0,1
1.131314393,1.550737298,0.466194678,-1.458394005,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.553067753,0.136117829,-0.039898608,-0.300052237,-0.659129055,-0.354470554,1.902111934,0,1,0,0,1
1.462277148,-0.297000231,0.220590583,-0.719170088,0.608506493,-0.156498744,-0.332512049,1,0,0,0,1
1.315450362,-1.599847297,1.978520501,1.55329459,0.303405662,-0.301544231,-0.332512049,0,0,0,1,1
0.535451616,-1.655733499,-0.230427846,0.232496592,-0.054271557,-0.156498744,-0.332512049,0,0,0,1,1
0.884616666,1.480879546,0.231010151,1.589823211,-0.576218178,-0.156498744,-0.332512049,0,1,0,0,1
-0.852086722,-0.272550018,-0.377790303,0.45551343,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
1.255436648,-0.91873422,1.819249967,0.225767636,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-0.526862248,0.65306519,-0.812435126,1.433134656,-0.767895504,-0.63399002,-0.332512049,0,0,0,1,1
0.6276508,1.379585807,-1.355741155,0.428597605,-0.086858229,-0.156498744,4.136735918,1,0,0,0,0
0.712723744,0.600671877,1.48731231,1.614816477,-0.732216851,-0.156498744,-0.332512049,0,1,0,0,1
-0.342802238,0.125639166,-1.06250475,0.592015116,0.397768318,-0.156498744,-0.332512049,0,0,1,0,1
-1.506340475,-0.454180172,0.780270218,-0.308703753,5.564174625,0.330378069,-0.332512049,0,1,0,0,1
0.337277231,-0.090919864,-0.419468574,-0.24045291,-1.171965151,-0.594774871,-0.332512049,0,1,0,0,1
0.623100226,-1.666212161,0.167004235,-1.637191987,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.657467762,0.380619959,-1.854391893,-0.984483223,-1.255664928,-0.464879339,-0.332512049,1,0,0,0,1
-0.169514451,-0.740596953,0.000291153,-0.723976486,-0.086858229,-0.156498744,1.902111934,0,0,1,0,1
-0.434987611,-0.792990267,1.139001048,1.585016813,0.200034274,0.338533021,-0.332512049,0,0,0,1,1
1.467331807,1.306235168,-0.205123182,-0.922000058,0.022328118,-0.156498744,-0.332512049,1,0,0,0,1
0.064463767,-1.138786137,0.586763962,0.295941037,-0.181411748,-0.748053384,-0.332512049,0,1,0,0,1
0.466233175,1.473893771,-1.896070164,-0.297168399,-0.189071715,0.62732649,-0.332512049,1,0,0,0,1
-1.553565627,0.258368894,0.339671357,-1.638153266,-0.407571652,-0.271151376,8.605983884,0,1,0,0,0
-1.259725611,0.922017534,1.57959991,-0.911425983,-0.086858229,-0.156498744,1.902111934,1,0,0,0,1
0.527945586,-1.100364374,0.116394906,-1.724668419,-1.807818797,0.940166564,-0.332512049,0,0,1,0,1
1.370077964,-0.628824551,-1.309597355,-0.603816551,0.311243769,-0.156498744,-0.332512049,0,0,0,1,1
-1.505905443,0.254876007,0.859161231,0.048892212,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
1.500932858,-0.234128254,-0.578739108,-1.335350232,2.804143285,2.536049856,-0.332512049,0,0,1,0,0
-0.351716943,-0.185227828,-0.252755491,0.568944408,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
0.698422927,-1.69764815,0.27864246,-1.131558983,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
1.018944911,-0.028047887,-1.114602589,1.140905696,0.037011843,-0.156498744,-0.332512049,0,0,0,1,1
0.525984488,0.803259356,0.993127101,1.028435997,-1.346032186,-0.653532533,-0.332512049,0,0,1,0,1
0.527510553,-1.344866504,1.362277498,-1.438207136,0.898312838,0.451536817,1.902111934,1,0,0,0,0
1.260187474,0.094203178,0.875534837,1.380264285,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-1.351096163,0.915031759,-0.818389165,-0.196234054,-1.287271837,-0.156498744,-0.332512049,0,0,1,0,1
-1.592932579,0.712444279,-0.666561179,-0.787420931,-1.082768519,-1.701864835,-0.332512049,0,0,0,1,1
-1.067482854,0.852159782,0.001779662,0.329585819,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.498446266,0.915031759,-1.069947298,-0.064538766,-0.086858229,-0.156498744,1.902111934,0,0,1,0,1
0.03618668,-0.68820364,-0.056272215,-0.706673455,-1.709613433,-1.070481613,-0.332512049,1,0,0,0,1
0.757193692,1.197955653,-0.782664933,1.636925905,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.929529341,-1.652240611,-1.544781882,-1.666030371,-1.037572166,-1.647332431,-0.332512049,1,0,0,0,0
0.910345707,0.087217403,0.552528239,-0.563442813,-0.149194077,-0.156498744,-0.332512049,0,0,1,0,1
0.95022365,0.439999048,0.024107307,0.188277736,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
0.342967174,1.009339723,0.99908114,0.493964609,0.051950052,-0.366828456,-0.332512049,1,0,0,0,1
-1.129264318,-0.915241332,0.607603097,1.375457887,-0.105906354,-0.156498744,-0.332512049,1,0,0,0,1
-0.394356994,0.516842575,0.45726362,0.170013426,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
-0.676313038,0.160568042,0.842787624,-0.634577495,-0.614009048,-0.58156188,-0.332512049,0,0,0,1,1
0.355375947,-0.862848018,0.336694338,-0.705712176,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
1.11151698,-0.443701509,-0.557899973,-0.344271093,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
0.749162861,-0.363365095,-1.110137059,-0.924883896,-0.001618823,-0.156498744,-0.332512049,1,0,0,0,1
0.582165777,0.104681841,0.024107307,-1.336311511,0.402119994,-0.440763956,-0.332512049,0,0,0,1,1
1.3080341,1.093169025,0.23398717,0.91308246,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
0.605457257,0.310762208,1.317622208,-1.581437777,-0.288498602,3.308563743,-0.332512049,0,0,1,0,1
0.576413686,0.419041723,0.172958274,0.764084142,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.064153029,1.679974138,-0.005662886,-1.218074136,-0.086858229,-0.156498744,1.902111934,0,1,0,0,1
0.478800769,0.450477711,-0.126232169,0.915966299,0.430494957,-0.156498744,-0.332512049,0,1,0,0,1
-1.580461659,-0.677724977,-0.093484957,1.486966307,-0.086858229,-0.156498744,1.902111934,1,0,0,0,1
0.851892585,0.464449261,-1.843972326,0.258451138,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.568520961,-0.936198658,-0.970217151,0.633350133,-0.086858229,-0.156498744,1.902111934,0,1,0,0,1
-0.209841236,-1.243572764,-1.404861974,-0.302936076,-1.799573516,-0.156498744,-0.332512049,0,1,0,0,1
-1.345219777,1.638059488,0.54955122,-0.64226773,-0.326442162,-0.156498744,-0.332512049,1,0,0,0,1
-1.348113086,-1.351852279,-1.043154125,1.433134656,2.130422425,5.026940467,-0.332512049,0,0,1,0,0
0.288864373,-1.529989546,0.251849286,1.406218831,-0.062618631,-0.156498744,-0.332512049,0,0,0,1,1
-0.7548605,1.43197912,0.516804007,0.203658208,0.35710178,1.430328036,-0.332512049,0,0,1,0,1
0.724863211,-1.065435498,-0.153025343,-1.501651581,-0.287786047,-0.252973288,-0.332512049,1,0,0,0,1
-1.469107252,1.578680399,-0.048829666,-0.090493312,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.073807389,-0.579924125,-2.204191665,-0.282749207,1.399086393,0.992916292,-0.332512049,0,0,1,0,0
1.486148672,-1.456638907,-1.007429892,-0.75281487,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
0.302951126,0.492392362,0.618022664,-1.634308148,0.466987958,-0.156498744,1.902111934,1,0,0,0,1
0.83180515,0.569235889,-1.123533646,-1.725629699,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
1.672736011,-0.936198658,0.500430401,0.266141373,0.296585492,-0.156498744,-0.332512049,0,1,0,0,1
-0.4121795,1.540258635,-1.01784946,1.18800839,0.339924112,-0.080126238,-0.332512049,0,0,0,1,1
-1.255250995,0.237411569,-1.261965046,0.490119491,2.823331377,-0.156498744,-0.332512049,0,0,0,1,1
-1.095573498,1.683467026,0.228033132,-1.641998384,1.472123292,2.858323798,-0.332512049,0,0,0,1,0
1.123255942,0.5098568,2.087181706,1.069771015,0.327301707,-1.438779818,-0.332512049,0,0,0,1,1
-0.433337252,-0.597388562,-1.854391893,1.595590887,-1.8077679,-0.156498744,-0.332512049,0,1,0,0,1
-1.466676596,1.190969878,0.746034496,0.449745753,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-0.342532932,-1.62429751,0.646304348,1.438902333,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.352441901,-0.5869099,0.175935293,-1.687178519,0.89065287,0.225964205,4.136735918,0,0,0,1,0
-0.945811971,0.715937167,-0.3003878,-0.233723953,3.668956159,-0.091891155,4.136735918,0,1,0,0,0
0.690764981,0.034824089,-1.930305886,0.54779626,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.720175226,-1.170222125,-1.403373464,-1.617005118,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.037568428,-1.467117569,-1.391465387,-0.822026992,-0.417216594,-1.533823017,-0.332512049,0,1,0,0,1
0.674924288,-1.194672338,0.14914212,-1.446858651,1.086681872,-0.156498744,-0.332512049,0,0,1,0,1
-0.647352329,1.040775712,-0.407560497,-0.572094329,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
1.157671815,-1.348359392,-1.175631485,-0.524991634,-0.711934479,-0.156498744,-0.332512049,1,0,0,0,1
-1.415480914,-0.632317438,0.073228126,0.058505007,-0.099569703,1.229822558,-0.332512049,1,0,0,0,1
0.027168395,-0.838397805,-0.217031259,-0.03858422,-1.624819374,-0.156498744,-0.332512049,0,0,0,1,1
-1.606901943,0.967425073,-0.406071987,-0.796072446,-0.80146194,-1.602116785,-0.332512049,0,1,0,0,1
0.562582427,0.020852539,-0.154513853,0.307476391,0.563539176,-0.156498744,-0.332512049,0,0,1,0,1
-0.992249922,0.39459151,0.183377842,-1.633346869,0.14040868,-1.077932045,-0.332512049,0,0,0,1,1
-0.058795329,-0.223649592,0.830879547,0.561254172,-0.339369948,2.120515392,-0.332512049,0,1,0,0,1
-0.482205858,1.250348966,-0.924073351,1.046700307,-0.086858229,-0.156498744,-0.332512049,0,0,1,0,1
0.54333053,0.97091796,-0.758848778,-1.104643158,1.377277117,-0.964998887,-0.332512049,0,0,1,0,1
0.449812439,-0.503080598,1.520059523,-0.920077499,-1.345828599,-0.421985447,-0.332512049,1,0,0,0,1
0.471764297,-0.433222846,-0.246801452,-0.84413642,0.148730306,-0.085853479,1.902111934,0,0,1,0,1
0.006065886,0.72641583,-0.662095649,0.580479762,-1.561809144,-0.291169765,4.136735918,0,0,1,0,0
-1.218943078,-1.704633925,-0.029479041,-0.31351015,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-0.955265288,1.414514683,-1.312574374,-1.392065721,-1.2164235,1.249270268,-0.332512049,0,0,1,0,1
-0.734220644,1.74983189,0.498941891,-0.399064023,-1.204284615,-0.156498744,-0.332512049,1,0,0,0,1
-1.600908168,1.351642706,-0.319738426,0.05177605,0.137965634,-0.156498744,-0.332512049,0,1,0,0,1
-0.045792703,-0.684710752,-1.829087229,-1.02677952,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.315511815,0.160568042,-0.626371418,1.696525232,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.693942196,-0.73011829,-0.994033306,0.10753026,-0.086858229,-0.156498744,-0.332512049,0,0,0,1,1
-0.154322854,-0.276042905,-0.416491555,-1.621811515,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
0.386546342,-0.544995249,-0.663584159,0.133484806,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-1.563157049,0.880102883,-0.904722726,-0.915271101,-0.01024583,-0.156498744,-0.332512049,0,0,1,0,1
-0.377128342,-1.337880729,-0.118789621,-0.341387255,-0.086858229,-0.156498744,-0.332512049,1,0,0,0,1
-0.847605201,-0.069962538,-0.30187631,-0.280826648,-0.086858229,-0.156498744,-0.332512049,0,1,0,0,1
-1.525903109,-0.007090562,1.04075941,0.807341718,-0.086858229,-0.156498744,1.902111934,0,1,0,0,1
-1.295764223,0.862638445,0.320320731,0.19981309,-1.887828557,1.020636063,1.902111934,0,1,0,0,0
-1.36094308,0.590193214,0.152119139,-0.924883896,-1.298316442,-0.908280428,-0.332512049,1,0,0,0,1
-0.065168894,-0.94667732,-1.994311802,0.044085815,0.733000051,0.463747867,-0.332512049,0,0,1,0,1
-0.755702943,1.047761487,0.14467659,-0.387528669,-1.226577411,0.2658374,-0.332512049,0,1,0,0,1
-0.049259149,-0.118862964,-0.679957766,-0.414444495,-0.094301885,-1.1478226,-0.332512049,0,0,0,1,1
0.721293186,-0.866340906,0.184866351,-1.168087603,-0.350210965,-0.156498744,-0.332512049,0,0,0,1,1
