LoanID,CustomerID,LoanAmount,InterestRate,LoanType,LoanTerm,Tenure,TotalBalance,TotalPayments,SupportIssueFrequency
737,3577,442597,8.69,Personal,5.237508556,5.267624914,68190,679.75,1
738,2202,64602,10.47,Education,4.856947296,4.848733744,44160,331.81,1
739,2656,116750,9.33,Car,5.727583847,7.392197125,43899,3673.89,2
740,4165,248692,6.34,Home,2.67761807,8.470910335,79858,5125.46,1
741,1947,111902,8.58,Home,7.022587269,9.70568104,15274,8675.3,2
742,1399,366556,8.52,Car,8.380561259,9.568788501,63828,9386.97,1
743,2065,72420,3.79,Car,8.624229979,6.546201232,64308,3883.14,1
744,4500,192032,11.1,Personal,2.527036277,6.417522245,67481,10381.43,1
745,4170,11105,8.73,Personal,5.744010951,7.871321013,70979.5,8675.3,2
746,3031,431627,3.24,Home,6.732375086,7.523613963,70979.5,8675.3,1
747,2279,421849,11.07,Home,6.918548939,9.245722108,46358,482.43,1
748,456,403763,8.69,Home,4.684462697,1.900068446,70979.5,8675.3,1
749,2489,385797,5.42,Education,5.735797399,5.18275154,70979.5,8675.3,1
750,615,13930,4.19,Car,8.733744011,7.770020534,70979.5,8675.3,1
751,2103,198991,11.34,Car,4.700889802,5.190965092,26086,6433.41,1
752,2826,444003,11.17,Home,3.383983573,2.759753593,18694,5351,1
753,1787,210372,10.26,Personal,1.932922656,5.448323066,70979.5,8675.3,1
754,1361,181838,10.9,Education,7.137577002,8.566735113,13588,8675.3,1
755,324,347131,12.35,Home,7.529089665,1.508555784,70979.5,8675.3,1
756,3739,70822,11.22,Personal,5.596167009,7.039014374,85872,6532.66,1
757,1383,105261,10.41,Home,7.238877481,3.203285421,70979.5,8675.3,1
758,1902,436272,9.37,Education,5.615331964,9.281314168,70979.5,8675.3,1
759,2746,334617,12.37,Home,4.292950034,2.765229295,58209,8675.3,1
760,1198,48135,9.92,Home,4.826830938,5.976728268,91408,8675.3,1
761,3494,291542,9.8,Personal,7.003422313,5.631759069,70979.5,8675.3,1
762,3964,381479,10.73,Personal,8.167008898,6.937713895,70979.5,8675.3,1
763,3500,266892,10.12,Home,4.377823409,9.672826831,3698,19049.41,1
764,4588,220153,4.11,Car,8.624229979,2.034223135,100574,12223.27,1
765,3888,5746,6.54,Car,6.959616701,6.308008214,70979.5,8675.3,1
766,4804,17958,11.04,Car,4.334017796,9.073237509,54697,8675.3,1
767,45,293231,9.44,Education,3.972621492,1.831622177,60013,17900.52,1
768,1503,54274,8.33,Home,3.871321013,9.971252567,77255,8675.3,1
769,3475,232480,8.33,Home,7.206023272,0.774811773,41772,1350.87,1
770,2680,48044,7.26,Car,5.056810404,4.531143053,70979.5,8675.3,1
771,4193,149606,4.6,Home,5.637234771,0.380561259,77520,8675.3,1
772,837,347254,4.55,Personal,4.156057495,6.217659138,94482,17066.57,1
773,1929,449661,10.67,Personal,7.211498973,2.43394935,74329,8675.3,1
774,4200,56948,10.73,Car,8.87063655,9.80698152,70979.5,8675.3,1
775,3741,187002,4.56,Car,4.292950034,6.806297057,155169,4026.87,1
776,2165,371139,5.02,Car,3.422313484,0.150581793,26475,5310.47,1
777,825,473331,5.59,Car,4.780287474,3.039014374,70979.5,8675.3,1
778,2431,432436,10.75,Education,5.897330595,7.520876112,47947,8675.3,1
779,2654,160786,7.16,Education,4.689938398,6.373716632,51817,8675.3,1
780,3065,13722,12.03,Personal,4.977412731,6.98973306,163306,3359.94,2
781,2285,3594,11.86,Car,6.012320329,5.9137577,70979.5,8675.3,1
782,1481,290758,10.75,Personal,3.006160164,3.696098563,185617,19922.99,1
783,1425,142540,3.2,Home,8.479123888,5.524982888,70979.5,8675.3,1
784,3149,355826,6.78,Education,3.739904175,5.185489391,134581,13156.41,1
785,2947,249958,3.92,Personal,8.802190281,3.019849418,70979.5,8675.3,1
786,1397,452777,5.52,Home,7.143052704,3.726214921,65036,591.59,2
787,3094,324838,8.52,Personal,6.422997947,8.917180014,70979.5,8675.3,1
788,3305,201282,6.13,Personal,7.917864476,6.028747433,70979.5,8675.3,2
789,1260,242717,5.12,Car,6.510609172,1.897330595,70979.5,8675.3,1
790,1320,479090,2.71,Car,5.815195072,8.350444901,69315,8675.3,1
791,3104,29172,11.73,Personal,5.63449692,3.285420945,99129,8675.3,1
792,1685,132702,12.36,Personal,5.511293634,7.074606434,68562,2187.74,1
793,3625,142393,4.02,Home,4.722792608,8.353182752,135200,16026.32,1
794,3699,48215,8.27,Education,5.221081451,2.532511978,144853,301.51,1
795,4513,470925,5.78,Home,3.534565366,6.130047912,70979.5,8675.3,1
796,2091,180887,3.02,Car,8.041067762,1.683778234,76259,8675.3,1
797,4197,162477,3.9,Personal,6.729637235,6.110882957,60932,8675.3,1
798,1075,59211,10.5,Education,3.06091718,8.706365503,168841,28546.96,2
799,258,459294,5.38,Education,5.308692676,6.513347023,8997,8675.3,1
800,1560,226656,11.58,Education,1.993155373,5.823408624,70977,2640.99,1
801,4369,79725,7.5,Car,2.532511978,5.839835729,33250,430.44,1
802,4410,337567,6.9,Home,7.635865845,9.820670773,70979.5,8675.3,1
803,4573,204698,2.58,Personal,4.394250513,5.796030116,70979.5,8675.3,1
804,1683,331148,8.53,Home,7.947980835,4.928131417,70979.5,8675.3,1
805,3552,36007,12,Car,1.70568104,9.831622177,5070,8675.3,2
806,3935,60062,9.15,Personal,5.87816564,0.476386037,64715,8675.3,1
807,4861,225958,4.04,Home,4.164271047,2.718685832,67978,15744.21,1
808,3263,116020,5.09,Car,2.929500342,7.022587269,51264,8051.9,1
809,4799,221403,3.57,Personal,4.438056126,4.413415469,37573,1347.54,1
810,3813,125725,12.43,Car,6.557152635,0.547570157,95937,12545.73,1
811,1284,220254,5.81,Home,4.377823409,9.820670773,120982,21330.7,1
812,2252,162747,3.26,Personal,5.14715948,4.320328542,81810,8032.59,1
813,2583,415448,5.11,Car,4.199863107,7.54825462,70979.5,8675.3,2
814,1710,397692,8.48,Education,5.188227242,8.060232717,70979.5,8675.3,1
815,2685,324065,7.8,Education,6.666666667,1.158110883,70979.5,8675.3,1
816,2917,315683,7.39,Personal,5.108829569,1.28678987,217436,14323.42,1
817,742,403711,11.36,Personal,3.832991102,5.538672142,70979.5,8675.3,1
818,4034,369960,7.85,Home,7.433264887,2.650239562,70979.5,8675.3,1
819,3513,417358,11.17,Personal,8.533880903,1.727583847,7146,1400.14,1
820,4086,25011,10.52,Personal,4.758384668,0.900752909,91652,8675.3,1
821,2833,482955,3.62,Car,3.635865845,1.812457221,147149,11429.67,1
822,4103,416643,7.3,Personal,8.17522245,4.057494867,70979.5,8675.3,1
823,2783,347667,9.25,Personal,4.854209446,2.409308693,70979.5,8675.3,1
824,4977,345972,9.82,Home,5.768651608,5.637234771,210,15007.76,2
825,4446,448917,5.87,Car,6.357289528,3.542778919,72434,1953.67,1
826,4030,63337,4.93,Education,7.047227926,4.859685147,207848,1438.83,1
827,3488,67174,8.01,Personal,3.649555099,0.66255989,70979.5,8675.3,1
828,2729,128424,8.04,Home,1.823408624,3.846680356,70979.5,8675.3,1
829,2383,327012,3.44,Car,7.8275154,0.810403833,43334,8675.3,1
830,2562,148506,11.55,Home,4.818617385,8.030116359,70979.5,8675.3,1
831,4516,270662,8.18,Education,6.527036277,4.856947296,41897,8675.3,1
832,453,142481,4.2,Car,7.608487337,6.688569473,70979.5,8675.3,1
833,1638,169194,11.34,Personal,7.088295688,2.431211499,7992,7806.7,1
834,2613,230347,3.29,Car,5.812457221,6.042436687,95380,8064.23,1
835,4051,264648,10.41,Education,6.74880219,7.206023272,16735,8675.3,1
836,686,16874,2.69,Education,7.238877481,9.681040383,70979.5,8675.3,1
837,2894,53537,2.61,Car,9.092402464,6.327173169,98310,9809.07,1
838,1883,166221,10.03,Car,3.986310746,8.980150582,36753,8675.3,1
839,3364,163550,3.98,Home,3.619438741,4.678986995,70979.5,8675.3,1
840,1146,393528,8.68,Home,7.630390144,0.744695414,70979.5,8675.3,1
841,4245,494369,10.46,Education,3.504449008,4.947296372,115746,43936.25,2
842,2177,244439,11.86,Home,5.185489391,9.790554415,70979.5,8675.3,1
843,511,284222,6.5,Education,2.332648871,4.93908282,70979.5,8675.3,1
844,3407,61053,9.56,Car,5.034907598,3.036276523,70979.5,8675.3,1
845,2000,213505,10.38,Personal,7.879534565,4.301163587,70979.5,8675.3,1
846,3657,314028,9.43,Personal,3.783709788,5.174537988,70979.5,8675.3,4
847,1521,379639,5.9,Home,7.452429843,2.075290897,135919,8675.3,1
848,4796,13956,8.66,Car,4.03559206,0.106776181,70979.5,8675.3,1
849,1578,485806,12.25,Education,7.991786448,0.06844627,70979.5,8675.3,1
850,34,158892,8.46,Car,5.177275838,9.968514716,98573,8945.43,1
851,2123,205984,6.26,Personal,5.908281999,0.93908282,132087,4296.58,1
852,4716,249902,8.06,Car,4.648870637,1.248459959,67431,432.49,1
853,2642,423672,11.42,Car,4.761122519,6.015058179,70979.5,8675.3,1
854,2102,344761,8.09,Education,7.216974675,9.853524983,122683,19041.22,1
855,765,74592,7.1,Education,2.069815195,6.368240931,21814,2975.41,1
856,3009,231825,5.76,Car,6.182067077,4.624229979,2152,3754.58,1
857,2091,407131,9.93,Personal,7.104722793,1.683778234,76259,8675.3,1
858,3155,495916,5.19,Education,4.665297741,8.566735113,42442,22222.89,2
859,3269,126763,10.78,Car,2.707734428,8.413415469,22476,8656.96,1
860,1150,89006,5.73,Education,5.993155373,7.181382615,171375,13151.15,1
861,335,367700,6.41,Home,3.770020534,5.497604381,70979.5,8675.3,2
862,1750,478962,9.53,Car,2.6091718,6.962354552,70979.5,8675.3,1
863,3467,474704,11.23,Personal,4.440793977,8.750171116,99213,11031.5,3
864,1511,71395,5.63,Car,6.390143737,2.535249829,47747,8675.3,3
865,189,341100,11.85,Personal,6.737850787,6.943189596,50058,7056.96,1
866,1145,443504,9.6,Personal,6.625598905,5.100616016,247962,24687.11,1
867,716,100479,9.74,Car,9.160848734,6.496919918,104132,8675.3,1
868,2025,182389,5.8,Personal,1.681040383,4.268309377,42096,8138.47,1
869,236,200197,10.36,Car,5.70568104,8.180698152,70899,12039.9,1
870,4912,454728,4.97,Home,6.707734428,0.284736482,15606,8357.61,1
871,1144,490081,2.85,Home,8.34770705,7.474332649,39157,674.97,1
872,3715,369089,9.59,Car,7.381245722,1.489390828,14775,8675.3,1
873,3061,374526,12.26,Car,5.221081451,7.904175222,70979.5,8675.3,1
874,4135,472457,3.05,Home,5.924709103,7.249828884,27975,2342.3,1
875,1198,419432,3.85,Home,1.368925394,5.976728268,91408,8675.3,1
876,2243,39993,8.8,Education,8.8678987,9.04312115,140407,17119.96,2
877,1319,267099,8.66,Education,7.006160164,3.058179329,36196,8675.3,1
878,1567,316124,3.06,Car,6.242299795,5.957563313,69746,8675.3,1
879,3834,249082,6.22,Education,4.657084189,2.061601643,70979.5,8675.3,2
880,578,415549,7.6,Personal,4.635181383,7.578370979,64378,8675.3,2
881,2113,180609,7.19,Home,1.856262834,4.613278576,70979.5,8675.3,1
882,1745,121420,9.55,Education,8.843258042,1.932922656,174961,2371.86,1
883,825,290509,6.42,Education,7.797399042,3.039014374,70979.5,8675.3,1
884,3014,53131,10.62,Home,5.500342231,2.360027379,70979.5,8675.3,1
885,1763,363499,9.76,Education,3.238877481,8.019164956,21547,7616.97,1
886,2579,269575,3.45,Home,5.516769336,9.149897331,71728,8675.3,1
887,4129,452851,12.18,Education,5.765913758,9.995893224,70979.5,8675.3,2
888,4380,162080,5.38,Home,1.771389459,2.313483915,36273,9019.91,1
889,4746,153673,5.88,Home,1.984941821,4.427104723,70979.5,8675.3,2
890,54,22403,4.25,Education,4.320328542,3.02532512,22917,8675.3,2
891,4609,332101,6.97,Personal,5.724845996,7.531827515,177617,21659.46,1
892,692,182102,6.83,Education,6.521560575,7.592060233,79212,12902.35,2
893,3950,136369,5.26,Education,9.106091718,4.396988364,71919,8675.3,1
894,805,289289,9.89,Education,3.504449008,5.524982888,46447,8675.3,1
895,3830,403169,4.65,Personal,2.691307324,1.596167009,70979.5,8675.3,1
896,4623,429236,10.21,Car,6.543463381,9.505817933,65148,8675.3,1
897,776,241497,5.15,Car,8.673511294,4.941820671,70979.5,8675.3,1
898,2571,164608,10.66,Car,7.679671458,3.852156057,70979.5,8675.3,1
899,3535,372345,6.61,Car,4.344969199,1.921971253,70979.5,8675.3,2
900,1858,284942,3.04,Education,5.295003422,2.513347023,47529,5199.06,1
901,3273,205799,4.16,Personal,4.947296372,8.098562628,41369,6989.6,1
902,2092,268920,8.54,Home,6.012320329,1.70294319,89037,11923.64,1
903,3058,185111,4.47,Personal,7.863107461,7.244353183,70979.5,8675.3,1
904,365,341948,6.59,Car,8.295687885,5.35797399,70979.5,8675.3,1
905,3656,329820,6,Car,6.173853525,4.41615332,16468,9470.86,1
906,914,4568,11.49,Personal,5.297741273,2.201232033,70979.5,8675.3,1
907,4054,483160,2.99,Personal,5.604380561,6.825462012,70979.5,8675.3,1
908,2396,216505,10.18,Education,5.585215606,1.032169747,34345,2095.67,1
909,4572,449143,7.24,Car,6.743326489,1.344284736,13197,7444.13,3
910,994,404689,3.71,Personal,6.833675565,0.476386037,36451,8675.3,1
911,4723,378085,5.09,Home,5.752224504,3.660506502,17195,8675.3,1
912,4470,154580,4.97,Personal,7.646817248,9.70294319,79387,8675.3,1
913,3861,50305,10.55,Home,5.122518823,3.296372348,51110,8675.3,1
914,4719,273581,5.27,Personal,4.566735113,9.798767967,1668,12047.74,1
915,3213,441333,4.39,Personal,1.782340862,6.918548939,64739,8675.3,1
916,68,172904,11.34,Personal,3.449691992,6.767967146,31867,8675.3,1
917,4860,364790,10.98,Education,9.911019849,7.808350445,70979.5,8675.3,1
918,4451,478467,3.94,Car,4.960985626,2.527036277,54776,8675.3,1
919,4545,8745,3.7,Education,5.609856263,5.875427789,73537,8675.3,2
920,2517,78354,7.1,Home,7.909650924,8.528405202,25330,8675.3,2
921,4240,460825,9.58,Home,5.746748802,3.633127995,62774,2437.85,2
922,951,425098,6.11,Car,4.465434634,2.444900753,70979.5,8675.3,1
923,3063,487787,11.36,Personal,4.919917864,0.569472964,70979.5,8675.3,1
924,1442,217071,5.74,Home,5.724845996,2.825462012,75146,4603.3,1
925,1851,487793,9.24,Home,7.312799452,3.008898015,70979.5,8675.3,1
926,3190,325966,12.08,Education,1.35523614,4.574948665,88650,4093.38,1
927,2911,38490,8.57,Education,8.038329911,7.008898015,129363,7584.9,1
928,4066,10617,3.8,Personal,7.679671458,5.516769336,25506,8748.86,1
929,201,154977,12.39,Home,5.415468857,0.533880903,70979.5,8675.3,1
930,3388,328805,4.94,Personal,7.088295688,6.072553046,70979.5,8675.3,1
931,267,306387,10.85,Education,4.468172485,1.87816564,70979.5,8675.3,1
932,1608,115014,2.63,Personal,7.014373717,7.794661191,94267,10558.5,1
933,1743,129896,9.96,Personal,5.171800137,5.760438056,135106,8675.3,2
934,1341,379742,6.1,Home,7.230663929,2.800821355,63102,9503.69,1
935,191,498637,8.7,Personal,3.835728953,0.027378508,89622,23330.33,1
936,2571,185048,11.15,Home,5.650924025,3.852156057,70979.5,8675.3,1
937,4277,307079,10.88,Education,7.222450376,7.61670089,70979.5,8675.3,1
938,1117,53021,12.39,Car,6.036960986,3.79192334,70979.5,8675.3,3
939,2585,125035,4.61,Car,4,3.739904175,50647,7207.57,1
940,3587,231913,9.6,Home,6.652977413,9.081451061,43131,16527.45,1
941,4478,345732,2.73,Home,4.996577687,4.720054757,70979.5,8675.3,2
942,181,489265,9.52,Education,3.72073922,1.163586585,131563,8675.3,1
943,886,59349,5.14,Home,7.299110198,3.09650924,70979.5,8675.3,3
944,822,62840,6.29,Personal,5.853524983,6.46954141,70979.5,8675.3,1
945,522,335885,5.55,Education,4.473648186,8.45174538,87750,9086.15,1
946,4378,371208,4.14,Education,7.759069131,3.879534565,70979.5,8675.3,1
947,270,51682,10.94,Car,5.201916496,1.648186174,70979.5,8675.3,1
948,270,263234,11.33,Education,8.073921971,1.648186174,70979.5,8675.3,1
949,2837,440875,7.19,Home,4.561259411,2.357289528,70979.5,8675.3,1
950,502,339443,2.59,Education,3.72347707,9.563312799,26752,8675.3,2
951,225,220725,3.58,Personal,2.880219028,7.192334018,70979.5,8675.3,1
952,766,162313,9.62,Home,4.372347707,9.626283368,70979.5,8675.3,1
953,1459,206023,6.52,Car,8.010951403,8.17522245,93165,8675.3,3
954,2074,478312,6.21,Home,6.620123203,2.299794661,93236,8041.82,1
955,717,394273,4.66,Education,3.12936345,0.873374401,70979.5,8675.3,1
956,1881,172038,11.53,Education,4.6954141,4.769336071,70979.5,8675.3,1
957,1955,182779,5.38,Personal,8.427104723,6.806297057,95855,25972.84,1
958,4869,188458,9.04,Education,2.907597536,8.613278576,94838,324.64,1
959,4949,236986,11.53,Personal,9.404517454,6.633812457,70979.5,8675.3,1
960,4784,437901,9.93,Car,2.548939083,3.794661191,73625,22181.5,1
961,3744,4634,7.66,Car,7.772758385,5.823408624,70979.5,8675.3,1
962,2446,172221,10.56,Education,5.49486653,7.709787817,89968,20795.53,2
963,2511,219797,9.97,Car,5.965776865,6.945927447,220740,7534.91,1
964,1233,443712,2.94,Home,7.02532512,9.557837098,23778,9658.15,1
965,1121,68821,6.36,Personal,4.610540726,4.38329911,56879,5018.16,1
966,4331,147681,6,Home,7.082819986,0.186173854,40131,6410.9,1
967,247,293554,6.87,Education,9.308692676,0.364134155,70979.5,8675.3,1
968,3295,444637,5.39,Car,6.882956879,8.227241615,57557,15897.69,1
969,730,218704,3.48,Home,3.945242984,6.455852156,22107,8675.3,1
970,372,318985,4.76,Car,5.768651608,1.130732375,70979.5,8675.3,1
971,4353,472257,8.69,Car,5.429158111,4.62696783,42858,65.81,1
972,1579,182106,11.49,Personal,5.45927447,8.216290212,70979.5,8675.3,1
973,2018,84420,9.28,Personal,4.668035592,3.222450376,70979.5,8675.3,1
974,2913,123549,7.99,Home,4.651608487,5.133470226,70979.5,8675.3,1
975,1944,193899,2.99,Education,9.284052019,1.708418891,25104,3057.16,1
976,4443,89571,10.59,Personal,5.831622177,7.383983573,108903,3990.8,1
977,1,49722,6.06,Car,8.008213552,5.448323066,25463,7085.32,1
978,2415,124010,9.34,Education,3.364818617,5.089664613,70979.5,8675.3,1
979,2014,192372,12.14,Personal,7.351129363,5.054072553,47408,6787.86,1
980,2275,241371,3.08,Personal,4.640657084,1.160848734,78390,4895.78,1
981,4570,493004,3.59,Car,7.58110883,5.664613279,31555,6356,1
982,2045,404354,10.78,Home,5.278576318,9.445585216,54564,6841.47,1
983,1900,369129,3.31,Personal,8.377823409,7.011635866,70979.5,8675.3,1
984,3844,352472,4.28,Home,7.071868583,5.07871321,93353,6456.22,2
985,2209,415905,11.69,Personal,4.736481862,2.973305955,70979.5,8675.3,1
986,3542,444911,5.28,Home,4.818617385,7.26899384,70979.5,8675.3,1
987,4990,56231,6.9,Car,6.729637235,5.834360027,70979.5,8675.3,1
988,3131,276740,7.3,Personal,5.2183436,1.645448323,94855,8675.3,2
989,1257,22984,5.81,Personal,7.726214921,9.199178645,70979.5,8675.3,1
990,1675,451902,10.84,Personal,5.990417522,9.437371663,70979.5,8675.3,1
991,1286,38170,3.63,Home,7.934291581,1.289527721,131404,7473.88,1
992,764,266517,10.27,Car,6.173853525,9.237508556,97446,5174.74,3
993,2286,197893,5.61,Home,5.130732375,4.966461328,170688,12666.22,1
994,219,464739,12.44,Education,4.66255989,7.767282683,182682,4060.04,1
995,536,91377,4.16,Car,3.980835044,8.473648186,130436,8675.3,1
996,2669,164468,11.37,Education,5.103353867,2.266940452,46550,9761.46,1
997,884,65209,5.01,Home,5.048596851,9.00752909,70979.5,8675.3,1
998,854,149406,6.54,Personal,5.467488022,6.173853525,70979.5,8675.3,1
999,126,12265,10.08,Home,2.937713895,9.995893224,82884,8675.3,1
1000,2718,71987,9.55,Car,5.166324435,4.380561259,70979.5,8675.3,1
1001,4924,360892,5.46,Education,4.199863107,4.084873374,70979.5,8675.3,1
1002,4046,7185,12.13,Personal,6.12183436,3.4770705,70979.5,8675.3,1
1003,1149,209097,12.32,Car,4.517453799,6.855578371,70979.5,8675.3,1
1004,2875,258142,3.47,Home,7.392197125,8.158795346,10253,8675.3,1
1005,2364,289759,5.87,Personal,8.169746749,1.075975359,136941,23919.68,1
1006,1290,407899,4.22,Home,3.901437372,7.430527036,186322,40082.66,1
1007,524,237553,12.32,Personal,6.978781656,9.396303901,78796,18624.35,1
1008,2999,415356,10.33,Car,5.675564682,6.450376454,97815,8313.1,1
1009,4798,39319,10.1,Personal,3.140314853,2.765229295,156379,23244.49,1
1010,2736,488391,11.21,Car,1.686516085,2.004106776,70979.5,8675.3,2
1011,3451,88431,4.92,Personal,7.893223819,2.704996578,70979.5,8675.3,1
1012,2760,431581,8.59,Education,5.793292266,2.428473648,70979.5,8675.3,2
1013,4629,255156,5.58,Personal,4.509240246,3.767282683,80476,21294.54,1
1014,2848,272424,10.01,Home,4.52019165,4.703627652,70979.5,8675.3,1
1015,3888,469788,12.46,Car,2.321697467,6.308008214,70979.5,8675.3,1
1016,4637,348252,11.72,Education,5.661875428,1.415468857,76252,9350.41,1
1017,866,140658,3.61,Education,6.171115674,9.869952088,94202,16061.99,1
1018,4738,484776,7.05,Home,6.850102669,8,70979.5,8675.3,1
1019,3932,418270,12.2,Car,3.529089665,7.392197125,140985,11031.19,1
1020,4432,388576,8.83,Education,4.131416838,8.41889117,77345,8675.3,1
1021,249,495176,8.42,Education,6.737850787,6.625598905,70979.5,8675.3,1
1022,964,491272,11.71,Education,1.615331964,1.672826831,52290,3327.92,1
1023,2007,383130,8.76,Education,5.333333333,3.356605065,145107,6621,1
1024,3225,152291,7.74,Personal,2.548939083,8.002737851,74219,13620.22,1
1025,575,118650,11.1,Personal,6.390143737,9.095140315,57271,3681.71,1
1026,953,331894,8.57,Car,9.169062286,4.525667351,74321,12648.88,1
1027,3822,253769,6.12,Education,8.632443532,3.997262149,6748,1828.97,1
1028,2167,379972,3.91,Home,7.214236824,7.937029432,70979.5,8675.3,1
1029,4443,412574,3.17,Home,5.472963723,7.383983573,108903,3990.8,1
1030,3140,180908,8.07,Education,8.539356605,5.672826831,70979.5,8675.3,1
1031,3495,78463,8.23,Education,5.273100616,7.937029432,149872,9833.65,2
1032,1110,53969,7.13,Car,9.423682409,0.281998631,70979.5,8675.3,3
1033,866,8092,8.8,Car,8.114989733,9.869952088,94202,16061.99,1
1034,2385,272146,12.38,Home,4.651608487,6.872005476,108219,2509.1,1
1035,2800,41142,9.89,Home,8.733744011,7.748117728,70979.5,8675.3,1
1036,2175,475372,8.19,Home,6.236824093,2.631074606,50151,9370,1
1037,3868,498007,12.44,Education,6.097193703,6.770704997,70979.5,8675.3,1
1038,1386,365988,3,Car,3.537303217,9.472963723,73390,8675.3,1
1039,3815,349929,4.85,Home,5.171800137,6.255989049,70979.5,8675.3,1
1040,1614,189532,5.4,Education,6.004106776,3.181382615,70979.5,8675.3,1
1041,563,303887,4.64,Education,8.733744011,3.498973306,70979.5,8675.3,1
1042,4976,467370,6.15,Education,7.058179329,8.772073922,70979.5,8675.3,1
1043,1800,52479,3.97,Personal,7.655030801,6.570841889,162585,31003.57,2
1044,4283,16266,6.08,Education,5.089664613,5.051334702,50093,1019.9,1
1045,3484,281653,4.86,Car,5.782340862,9.075975359,80143,1708.05,1
1046,207,238689,4.89,Education,3.405886379,2.236824093,48545,5692.68,1
1047,3401,247164,2.72,Car,4.635181383,10.00684463,70639,23917.3,1
1048,1733,448947,4.76,Car,5.916495551,1.993155373,70979.5,8675.3,1
1049,1571,377281,5.55,Personal,5.144421629,4.807665982,91096,18877.27,1
1050,4453,309812,10.77,Car,7.586584531,3.441478439,70979.5,8675.3,1
1051,510,435414,9.15,Home,4.613278576,9.891854894,70979.5,8675.3,1
1052,4960,14485,6.7,Education,7.104722793,0.229979466,70979.5,8675.3,2
1053,2705,209264,11.25,Home,6.740588638,3.770020534,70979.5,8675.3,1
1054,973,193947,10.64,Education,4.177960301,1.136208077,64441,6933.45,1
1055,3983,39981,8.67,Education,5.46201232,3.800136893,70979.5,8675.3,1
1056,2048,162682,10.09,Home,7.674195756,7.394934976,32027,9579.65,1
1057,2370,198630,8.21,Home,5.221081451,9.234770705,94133,8422.39,1
1058,2100,2068,6.83,Education,5.886379192,9.697467488,59472,11127.39,1
1059,42,470259,6.2,Personal,7.446954141,1.9137577,70979.5,8675.3,1
1060,4925,97219,10.64,Home,4.27652293,5.138945927,70979.5,8675.3,1
1061,3127,266292,4,Car,3.498973306,1.921971253,70160,9937.3,1
1062,3324,227121,8.54,Personal,3.893223819,7.16495551,70979.5,8675.3,1
1063,4651,355158,7.5,Education,2.154688569,7.515400411,50541,8932.16,1
1064,4901,296421,4.88,Home,3.4770705,3.154004107,36456,21439.06,1
1065,4182,284638,6.06,Education,7.178644764,7.496235455,43402,5558.71,1
1066,943,14741,9.41,Education,8.410677618,2.995208761,70979.5,8675.3,1
1067,1598,449112,9.51,Personal,5.278576318,1.295003422,30861,8675.3,1
1068,543,237618,7.02,Personal,5.828884326,1.486652977,70979.5,8675.3,1
1069,2592,65528,9.96,Car,6.12183436,0.169746749,49129,8675.3,1
1070,3299,127106,5.01,Education,3.745379877,6.620123203,160845,8675.3,2
1071,4203,199392,11.68,Home,6.006844627,9.440109514,70979.5,8675.3,1
1072,2102,111792,4.21,Personal,5.760438056,9.853524983,122683,19041.22,1
1073,4116,51670,2.6,Car,5.207392197,8.20807666,125247,7752.88,1
1074,542,49538,6,Education,7.397672827,1.177275838,70979.5,8675.3,1
1075,1138,119000,11.2,Education,5.911019849,3.967145791,57538,3941.14,1
1076,2778,377881,11.68,Personal,2.29431896,8.221765914,96528,11188.1,1
1077,568,394132,11.9,Car,5.034907598,9.185489391,70979.5,8675.3,1
1078,469,372951,7.87,Home,5.420944559,2.231348392,100481,16236.7,3
1079,1981,28714,6.84,Personal,5.35523614,2.978781656,231048,16119.42,1
1080,1973,358470,7.64,Personal,6.280629706,4.725530459,79340,5518.81,1
1081,3083,9332,5.88,Personal,6.551676934,0.353182752,70979.5,8675.3,1
1082,1535,39406,5.63,Home,5.248459959,7.712525667,87927,902.46,1
1083,2334,100336,4.2,Personal,3.707049966,9.757700205,70979.5,8675.3,1
1084,2818,302943,2.53,Personal,5.242984257,8.52019165,70979.5,8675.3,1
1085,2231,413617,5.01,Car,2.981519507,8.394250513,78571,13388.37,2
1086,355,462914,8.49,Car,5.661875428,4.928131417,31658,4836.75,1
1087,4059,89428,11.99,Personal,4.361396304,9.409993155,70979.5,8675.3,1
1088,4948,207718,4.39,Education,8.394250513,6.581793292,70979.5,8675.3,1
1089,988,125069,7.84,Home,5.004791239,0.958247775,70979.5,8675.3,1
1090,3368,60641,4.89,Personal,5.998631075,2.918548939,70979.5,8675.3,1
1091,591,81324,3.46,Home,6.444900753,2.384668036,151975,19971.85,1
1092,4626,156394,5.31,Personal,3.676933607,3.189596167,178871,28802.21,3
1093,4829,258776,4.94,Car,5.034907598,1.311430527,70979.5,8675.3,1
1094,1967,28906,8.22,Education,4.892539357,6.22587269,70979.5,8675.3,1
1095,2203,160664,9.02,Personal,8.054757016,2.269678303,182648,7311.25,2
1096,4569,498258,4.48,Education,5.779603012,3.545516769,70979.5,8675.3,1
1097,4118,308971,10.62,Education,9.14715948,6.220396988,70979.5,8675.3,1
1098,4660,223786,10.4,Car,7.290896646,5.538672142,49921,26464.88,1
1099,1051,390269,3.26,Home,4.224503765,5.193702943,274077,23820.77,1
1100,4815,370715,10.44,Education,4.292950034,3.802874743,70979.5,8675.3,1
1101,476,24574,2.96,Home,5.483915127,3.285420945,118180,1844.85,1
1102,2430,487383,10.91,Personal,6.685831622,2.674880219,64026,9407.89,2
